,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
12892,9052,1,APARTMENT,400000,2,102,1,0,0,1,14.0,0,None,0,4,0,unknown
12893,6031,0,HOUSE,149000,4,177,1,0,0,0,None,0,None,127,3,0,GOOD
12894,8890,1,APARTMENT,260283,2,98,1,0,0,1,46.0,1,None,0,0,0,unknown
12895,9031,0,HOUSE,320000,3,145,0,0,0,0,None,0,None,1147,0,0,TO_RENOVATE
12896,2870,0,HOUSE,392500,3,162,1,0,0,0,None,0,None,575,3,0,AS_NEW
12897,9230,1,APARTMENT,240000,2,99,1,0,0,1,10.0,1,35.0,0,3,0,unknown
12898,2660,1,APARTMENT,233689,2,98,1,0,0,0,None,0,None,0,2,0,AS_NEW
12899,8570,1,APARTMENT,260000,2,98,1,0,0,1,14.0,0,None,0,0,0,unknown
12900,8501,0,HOUSE,245000,3,173,0,0,0,1,None,0,None,208,2,0,GOOD
12901,6000,1,APARTMENT,90000,1,60,0,0,0,1,None,0,None,0,4,0,GOOD
12902,3791,0,FARMHOUSE,645000,4,650,1,0,0,1,31.0,1,10000.0,10000,4,0,TO_RENOVATE
12903,1180,1,APARTMENT,295500,1,74,1,0,0,1,6.0,0,None,0,2,0,AS_NEW
12904,2560,0,HOUSE,332000,3,207,1,0,0,1,11.0,1,42.0,136,2,0,unknown
12905,4633,1,DUPLEX,245000,1,117,1,0,0,1,27.0,0,None,0,0,0,unknown
12906,3080,0,HOUSE,785000,5,340,1,0,0,1,None,0,None,310,3,0,GOOD
12907,1970,0,VILLA,2750000,9,478,1,0,0,1,30.0,0,None,8000,4,0,TO_BE_DONE_UP
12908,1000,1,GROUND_FLOOR,359000,1,126,1,0,0,1,5.0,0,None,0,2,0,JUST_RENOVATED
12909,1420,1,GROUND_FLOOR,427125,2,147,1,0,0,1,39.0,1,12000.0,0,0,0,AS_NEW
12910,8906,0,HOUSE,320000,4,210,1,0,0,0,None,1,None,915,0,0,GOOD
12911,7700,1,APARTMENT,82000,1,50,1,0,0,0,None,0,None,0,0,0,JUST_RENOVATED
12912,1410,1,DUPLEX,298000,2,89,1,0,0,1,27.0,0,None,0,3,0,TO_BE_DONE_UP
12913,1081,1,LOFT,550000,2,265,1,0,0,0,None,0,None,0,2,0,GOOD
12914,4430,1,DUPLEX,272200,3,116,0,0,0,0,None,0,None,0,4,0,AS_NEW
12915,1030,1,GROUND_FLOOR,260000,1,82,1,0,0,0,None,0,None,0,4,0,AS_NEW
12916,1060,0,HOUSE,420000,5,155,1,0,0,1,None,0,None,0,2,0,TO_RENOVATE
12917,1200,1,FLAT_STUDIO,139000,1,28,1,0,0,1,5.0,0,None,0,0,0,GOOD
12918,8300,1,APARTMENT,795000,3,104,1,0,0,1,6.0,0,None,0,2,0,GOOD
12919,8570,0,HOUSE,295000,3,89,1,0,0,1,None,1,None,403,4,0,JUST_RENOVATED
12920,8650,1,APARTMENT,165000,2,68,1,0,0,0,None,0,None,0,2,0,GOOD
12921,6032,1,APARTMENT,268000,3,200,1,0,0,1,83.0,0,None,0,4,0,unknown
12922,1040,1,APARTMENT,218000,1,55,1,0,0,1,2.0,0,None,0,0,0,AS_NEW
12923,1200,0,TOWN_HOUSE,749000,4,170,1,0,0,1,40.0,1,95.0,310,3,0,AS_NEW
12924,7500,0,HOUSE,239000,2,135,1,0,0,1,None,0,None,610,0,0,AS_NEW
12925,8570,0,HOUSE,295000,3,145,1,0,0,0,None,1,90.0,215,2,0,GOOD
12926,8800,0,HOUSE,213000,3,137,1,0,0,0,None,0,None,150,2,0,GOOD
12927,3000,1,FLAT_STUDIO,218000,1,27,0,0,0,0,None,1,None,0,0,0,JUST_RENOVATED
12928,2390,1,GROUND_FLOOR,380000,2,120,1,0,0,1,30.0,1,830.0,0,3,0,AS_NEW
12929,4430,1,PENTHOUSE,185000,3,120,1,0,0,0,None,0,None,0,4,0,GOOD
12930,1470,1,GROUND_FLOOR,150000,1,51,1,0,0,1,7.0,1,6929.0,0,4,1,AS_NEW
12931,8300,1,GROUND_FLOOR,5300000,4,172,1,0,0,1,None,0,None,0,3,0,GOOD
12932,9060,0,VILLA,419000,3,269,1,0,1,1,40.0,0,None,814,4,0,GOOD
12933,1180,1,DUPLEX,545000,3,146,1,0,0,1,33.0,1,33.0,0,2,0,unknown
12934,4130,0,HOUSE,295000,3,110,1,0,0,1,11.0,1,40.0,125,3,0,AS_NEW
12935,9600,1,APARTMENT,159000,2,91,1,0,0,1,6.0,1,None,0,2,0,TO_BE_DONE_UP
12936,1380,1,GROUND_FLOOR,250000,1,63,1,0,0,1,28.0,0,None,0,2,0,AS_NEW
12937,2620,1,APARTMENT,259000,3,100,1,0,0,1,None,0,None,0,3,0,AS_NEW
12938,1150,0,HOUSE,569000,4,150,1,0,0,1,8.0,1,50.0,141,2,0,GOOD
12939,1380,0,HOUSE,1450000,5,380,0,0,0,0,None,0,None,4131,4,0,AS_NEW
12940,8300,1,DUPLEX,775000,2,100,1,0,0,0,None,0,None,0,2,0,GOOD
12941,8540,0,HOUSE,249000,4,274,1,0,0,1,None,0,None,0,2,0,GOOD
12942,9000,0,HOUSE,189000,2,75,1,0,0,0,None,0,None,41,2,0,GOOD
12943,8450,1,APARTMENT,195000,1,71,1,0,0,1,3.0,1,None,0,0,0,AS_NEW
12944,4530,0,HOUSE,199000,3,134,1,0,0,0,None,1,None,3838,0,0,TO_BE_DONE_UP
12945,1480,0,HOUSE,160000,2,129,1,0,0,1,None,1,282.0,488,3,0,GOOD
12946,1360,0,HOUSE,345000,3,153,0,0,0,0,None,1,30.0,432,3,0,unknown
12947,7370,0,HOUSE,125000,3,228,0,0,0,0,None,1,398.0,540,3,0,TO_RENOVATE
12948,7000,1,APARTMENT,153000,2,69,0,0,0,1,None,0,None,0,0,0,unknown
12949,9660,0,HOUSE,210000,4,438,1,0,0,1,None,0,None,384,0,0,TO_RENOVATE
12950,9600,0,HOUSE,165000,3,135,1,0,0,1,None,0,None,170,2,0,TO_BE_DONE_UP
12951,4520,0,HOUSE,309000,5,170,1,0,0,1,20.0,1,600.0,891,4,0,GOOD
12952,4861,0,FARMHOUSE,875000,3,250,1,0,0,0,None,1,8500.0,9203,4,0,GOOD
12953,1050,1,APARTMENT,360000,2,98,0,0,0,1,6.0,0,None,0,2,0,GOOD
12954,9000,1,APARTMENT,441000,2,94,0,0,0,1,15.0,0,None,0,0,0,AS_NEW
12955,6630,1,APARTMENT,260000,2,93,1,0,0,1,None,0,None,0,3,0,AS_NEW
12956,8790,1,APARTMENT,249000,1,75,0,0,0,1,20.0,0,None,0,4,0,unknown
12957,8300,0,VILLA,2999000,5,191,1,0,0,1,None,1,290.0,290,3,0,AS_NEW
12958,2018,1,PENTHOUSE,799000,3,198,1,0,0,1,80.0,0,None,0,2,0,AS_NEW
12959,9280,1,APARTMENT,265000,1,70,0,0,0,1,None,0,None,0,0,0,AS_NEW
12960,6060,1,APARTMENT,105000,1,54,1,0,0,1,10.0,0,None,0,0,0,GOOD
12961,1380,0,HOUSE,585000,3,160,1,0,1,1,60.0,1,900.0,1250,4,0,GOOD
12962,6141,0,VILLA,475000,4,220,1,0,0,0,None,1,400.0,865,4,0,AS_NEW
12963,8301,0,HOUSE,585000,4,261,1,0,0,1,19.0,0,None,287,2,0,AS_NEW
12964,1070,1,APARTMENT,179000,2,70,1,0,0,1,15.0,0,None,0,4,0,JUST_RENOVATED
12965,8620,0,HOUSE,650000,3,180,1,0,0,0,None,1,20.0,80,2,0,AS_NEW
12966,8370,0,HOUSE,240000,3,130,0,0,0,0,None,1,None,82,0,0,unknown
12967,8710,0,HOUSE,298000,3,150,0,0,0,1,None,0,None,303,3,0,JUST_RENOVATED
12968,9400,0,MIXED_USE_BUILDING,399000,5,470,1,0,0,1,None,1,856.0,856,2,0,GOOD
12969,9600,0,HOUSE,287113,3,207,1,0,0,1,None,1,None,619,3,0,unknown
12970,9600,0,MIXED_USE_BUILDING,348000,3,470,1,0,0,1,None,0,None,256,2,0,TO_BE_DONE_UP
12971,9000,1,APARTMENT,359500,2,81,1,0,0,1,16.0,0,None,0,0,0,unknown
12972,1380,0,EXCEPTIONAL_PROPERTY,1680000,6,460,1,0,0,1,54.0,0,None,2400,4,0,AS_NEW
12973,6000,1,PENTHOUSE,109000,1,60,1,0,0,1,20.0,0,None,0,0,0,GOOD
12974,1410,0,HOUSE,465000,4,220,1,0,0,1,30.0,1,60.0,131,3,0,JUST_RENOVATED
12975,9971,0,HOUSE,465000,3,219,1,0,0,1,None,0,None,799,4,0,GOOD
12976,5660,0,COUNTRY_COTTAGE,280000,5,240,1,0,1,1,100.0,0,None,3458,3,0,unknown
12977,9700,0,HOUSE,329000,2,126,1,0,0,0,None,1,None,800,4,0,unknown
12978,1428,0,HOUSE,325000,3,198,1,0,0,1,None,1,None,746,0,0,GOOD
12979,7332,1,APARTMENT,264100,3,154,1,0,0,1,8.0,0,None,0,0,0,AS_NEW
12980,4000,1,APARTMENT,209000,2,98,1,0,0,0,None,0,None,0,2,0,JUST_RENOVATED
12981,9040,0,HOUSE,519000,4,228,1,0,0,1,32.0,1,155.0,365,3,0,AS_NEW
12982,6183,1,APARTMENT,189000,2,105,1,0,0,0,None,0,None,0,2,0,AS_NEW
12983,9800,1,PENTHOUSE,328500,2,105,1,0,0,1,64.0,0,None,0,2,0,unknown
12984,2560,0,HOUSE,339000,3,200,1,0,0,1,12.0,1,52.0,149,2,0,unknown
12985,8480,1,APARTMENT,289000,3,102,0,0,0,1,13.0,0,None,0,0,0,unknown
12986,4040,0,BUNGALOW,220000,3,115,1,0,0,1,None,1,1523.0,1700,3,0,GOOD
12987,1040,1,APARTMENT,495000,1,95,0,0,0,1,12.0,0,None,0,2,0,unknown
12988,2018,0,TOWN_HOUSE,329000,1,138,1,0,0,0,None,0,None,48,2,0,AS_NEW
12989,8620,1,APARTMENT,245000,3,119,0,0,0,0,None,1,None,0,0,0,TO_BE_DONE_UP
12990,1050,0,APARTMENT_BLOCK,1950000,8,420,1,0,0,1,1.0,1,50.0,140,2,0,AS_NEW
12991,9200,1,APARTMENT,260000,2,94,1,0,0,1,9.0,0,None,0,2,0,AS_NEW
12992,2000,1,APARTMENT,550000,2,100,1,0,0,1,22.0,0,None,0,0,0,unknown
12993,1120,0,EXCEPTIONAL_PROPERTY,795000,3,170,1,1,0,1,52.0,1,70.0,242,2,0,AS_NEW
12994,8300,1,APARTMENT,430000,2,70,0,0,0,0,None,0,None,0,2,0,AS_NEW
12995,1000,1,APARTMENT,850000,2,136,1,0,0,1,20.0,0,None,0,2,0,AS_NEW
12996,4000,0,HOUSE,225000,3,136,1,0,0,1,3.0,1,36.0,102,2,0,TO_BE_DONE_UP
12997,8300,0,HOUSE,2999000,5,191,1,0,0,1,None,0,None,290,4,0,GOOD
12998,4140,0,VILLA,350000,4,166,1,0,0,1,None,0,None,970,4,0,GOOD
12999,6141,0,HOUSE,200000,4,198,1,0,0,1,None,0,None,97,2,0,GOOD
13000,1081,1,GROUND_FLOOR,345000,2,117,1,0,0,1,32.0,0,None,0,2,0,unknown
13001,7000,1,APARTMENT,143000,1,62,1,0,0,1,8.0,0,None,0,3,0,AS_NEW
13002,4040,0,APARTMENT_BLOCK,299000,7,232,1,0,0,0,None,0,None,779,2,0,unknown
13003,1070,1,TRIPLEX,279000,4,120,1,0,0,1,23.0,0,None,0,2,0,GOOD
13004,2660,1,APARTMENT,235000,3,98,1,0,0,1,6.0,0,None,0,0,0,AS_NEW
13005,2880,1,APARTMENT,269000,2,77,0,0,0,1,20.0,0,None,0,0,0,unknown
13006,9473,1,DUPLEX,299000,3,115,1,0,0,0,None,0,None,0,0,0,AS_NEW
13007,8020,1,APARTMENT,260000,2,84,1,0,0,1,None,0,None,0,2,0,GOOD
13008,1050,1,APARTMENT,300000,1,64,1,1,0,1,14.0,0,None,0,2,0,GOOD
13009,2000,1,APARTMENT,550000,2,100,1,0,0,1,22.0,0,None,0,0,0,JUST_RENOVATED
13010,8434,1,APARTMENT,360000,2,58,1,1,0,1,None,0,None,0,2,0,GOOD
13011,1490,0,VILLA,425000,3,140,1,0,0,1,20.0,1,200.0,250,0,0,AS_NEW
13012,1070,1,APARTMENT,285000,2,98,1,1,0,1,None,0,None,0,0,0,AS_NEW
13013,5377,0,HOUSE,269000,5,181,1,0,0,1,30.0,1,859.0,859,4,0,GOOD
13014,8630,0,HOUSE,295000,3,145,1,0,0,1,None,0,None,290,3,0,AS_NEW
13015,8650,1,APARTMENT,165000,1,70,1,0,0,0,None,0,None,0,2,0,GOOD
13016,3000,1,FLAT_STUDIO,230000,1,27,0,0,0,1,None,1,None,0,0,0,JUST_RENOVATED
13017,1030,1,APARTMENT,299000,2,92,0,0,0,1,3.0,0,None,0,2,0,JUST_RENOVATED
13018,1348,1,APARTMENT,445000,2,124,1,0,0,1,24.0,0,None,0,3,0,AS_NEW
13019,6230,0,HOUSE,145000,2,182,1,0,0,1,None,0,None,244,3,0,TO_BE_DONE_UP
13020,1150,0,HOUSE,750000,5,260,0,0,0,1,11.0,1,17.0,110,2,0,GOOD
13021,1435,0,HOUSE,420000,3,263,1,0,0,1,None,0,None,880,4,0,GOOD
13022,2610,0,VILLA,1620000,6,660,1,0,1,0,None,0,None,1352,4,0,GOOD
13023,8400,1,APARTMENT,160000,2,80,1,0,0,0,None,0,None,0,0,0,TO_RENOVATE
13024,2018,1,APARTMENT,197000,1,36,1,0,0,0,None,0,None,0,2,0,JUST_RENOVATED
13025,8530,0,BUNGALOW,249500,3,235,0,0,0,0,None,0,None,510,4,0,TO_BE_DONE_UP
13026,3300,1,APARTMENT,250000,2,150,1,0,0,1,38.0,0,None,0,2,0,GOOD
13027,8820,0,HOUSE,199000,2,145,1,0,0,1,None,1,None,421,0,0,TO_BE_DONE_UP
13028,9700,0,HOUSE,349000,3,229,1,0,0,1,None,1,None,350,2,0,AS_NEW
13029,2600,1,GROUND_FLOOR,265000,2,85,1,0,0,1,60.0,1,90.0,0,3,0,GOOD
13030,1160,1,PENTHOUSE,665000,2,141,1,0,0,1,50.0,0,None,0,2,0,AS_NEW
13031,7160,0,HOUSE,189900,3,149,1,0,0,1,15.0,1,75.0,140,2,0,JUST_RENOVATED
13032,3130,0,HOUSE,110000,3,271,0,0,0,0,None,1,None,1520,3,0,TO_RENOVATE
13033,8430,0,HOUSE,165000,2,155,1,0,0,0,None,0,None,0,0,0,GOOD
13034,9200,0,MIXED_USE_BUILDING,569000,3,350,1,0,0,1,32.0,1,1500.0,2952,4,0,unknown
13035,4000,1,DUPLEX,157500,2,100,1,0,0,0,None,0,None,0,2,0,AS_NEW
13036,8300,1,APARTMENT,775000,2,98,1,0,0,1,19.0,0,None,0,0,0,AS_NEW
13037,8570,0,HOUSE,495000,4,350,1,0,0,0,None,1,255.0,1629,4,0,TO_RENOVATE
13038,1030,1,APARTMENT,249500,2,95,1,0,0,0,None,0,None,0,0,0,AS_NEW
13039,1360,0,HOUSE,348000,3,153,1,0,0,0,None,1,30.0,460,3,0,unknown
13040,1674,0,HOUSE,411315,3,180,0,0,0,0,None,0,None,648,4,0,unknown
13041,9300,0,HOUSE,220000,3,165,1,0,0,1,None,0,None,240,2,0,TO_RENOVATE
13042,4520,0,VILLA,309000,5,170,1,0,0,1,20.0,1,600.0,891,4,0,GOOD
13043,1490,0,VILLA,365000,3,131,1,0,1,1,13.0,0,None,811,4,0,GOOD
13044,5060,0,HOUSE,175000,4,140,1,0,0,1,21.0,1,150.0,270,4,0,GOOD
13045,1370,1,APARTMENT,265000,2,100,1,0,0,1,14.0,0,None,0,2,0,unknown
13046,1050,0,HOUSE,4500000,5,750,1,0,0,1,20.0,1,150.0,500,2,0,AS_NEW
13047,7134,1,APARTMENT,180000,5,194,1,0,0,1,25.0,1,550.0,0,3,0,GOOD
13048,3010,1,APARTMENT,365000,2,131,1,0,0,1,8.0,1,240.0,0,3,0,GOOD
13049,1540,1,APARTMENT,280568,2,94,0,0,0,1,20.0,0,None,0,0,0,unknown
13050,8890,1,APARTMENT,266188,2,135,1,0,0,1,31.0,1,None,0,0,0,unknown
13051,1348,1,DUPLEX,365000,4,110,1,0,0,1,None,0,None,0,0,0,GOOD
13052,9300,0,EXCEPTIONAL_PROPERTY,650000,7,545,0,0,0,1,50.0,1,650.0,880,2,0,TO_RENOVATE
13053,8301,0,HOUSE,635000,4,252,1,0,0,1,19.0,0,None,458,2,0,AS_NEW
13054,8400,1,APARTMENT,1149000,2,159,1,0,0,1,120.0,0,None,0,0,1,AS_NEW
13055,8870,1,APARTMENT,267000,2,100,0,0,0,1,18.0,0,None,0,0,0,AS_NEW
13056,4350,1,DUPLEX,115000,2,179,0,0,0,1,None,0,None,0,0,0,AS_NEW
13057,1400,1,APARTMENT,130000,1,55,1,0,0,1,7.0,1,8500.0,0,4,0,TO_RENOVATE
13058,3980,0,TOWN_HOUSE,289000,4,214,1,0,0,1,19.0,0,None,0,2,0,unknown
13059,4120,0,HOUSE,245000,3,179,0,0,0,0,None,0,None,1140,0,0,unknown
13060,1930,0,HOUSE,592000,6,330,1,0,0,1,None,1,230.0,390,3,0,GOOD
13061,8850,0,HOUSE,749000,5,589,0,0,0,0,None,1,None,929,2,0,unknown
13062,1180,0,VILLA,1695000,5,380,1,0,0,0,None,1,None,21,4,0,unknown
13063,4300,1,APARTMENT,209000,2,84,1,0,0,1,7.0,0,None,0,4,0,AS_NEW
13064,1600,0,VILLA,649000,3,260,1,0,0,1,30.0,1,700.0,875,4,0,AS_NEW
13065,8610,0,HOUSE,405345,3,188,0,0,0,0,None,0,None,460,4,0,unknown
13066,9160,1,APARTMENT,860000,2,485,0,0,0,1,None,0,None,0,0,0,GOOD
13067,2220,0,HOUSE,349000,3,268,1,0,0,0,None,1,None,461,4,0,TO_BE_DONE_UP
13068,8670,1,APARTMENT,268000,2,88,1,0,0,1,7.0,0,None,0,0,0,AS_NEW
13069,7190,0,HOUSE,235000,3,140,1,0,0,1,None,1,None,800,3,0,unknown
13070,8000,1,APARTMENT,289800,1,77,0,0,0,0,None,0,None,0,2,0,AS_NEW
13071,1410,0,HOUSE,399000,3,153,1,0,0,1,25.0,0,None,175,2,0,GOOD
13072,2660,0,HOUSE,230000,2,123,1,0,0,0,None,1,29.0,100,0,0,GOOD
13073,1040,1,APARTMENT,557600,2,136,0,0,0,0,None,0,None,0,2,0,unknown
13074,1050,1,APARTMENT,275000,2,75,1,0,0,1,23.0,0,None,0,2,0,unknown
13075,7700,0,HOUSE,269000,4,235,1,0,0,1,None,0,None,302,2,0,GOOD
13076,2380,1,APARTMENT,189500,2,88,0,0,0,1,5.0,0,None,0,2,0,GOOD
13077,8000,1,SERVICE_FLAT,279500,1,63,1,0,0,1,16.0,0,None,0,2,0,AS_NEW
13078,1180,0,VILLA,330000,3,120,1,0,1,1,12.0,1,180.0,281,4,0,TO_RENOVATE
13079,9800,1,APARTMENT,328500,2,105,1,0,0,1,64.0,0,None,0,2,0,unknown
13080,2340,0,HOUSE,474000,6,260,1,0,0,1,None,0,None,758,4,0,GOOD
13081,4040,0,HOUSE,299000,5,222,1,0,0,1,50.0,1,180.0,516,3,0,GOOD
13082,3140,1,APARTMENT,560000,3,170,0,0,1,1,10.0,1,None,0,0,0,AS_NEW
13083,1348,1,APARTMENT,450000,3,116,1,0,0,1,None,0,None,0,0,0,AS_NEW
13084,3000,1,FLAT_STUDIO,239000,1,36,0,0,0,1,None,1,None,0,0,0,JUST_RENOVATED
13085,9990,0,HOUSE,329000,5,242,1,0,0,1,48.0,0,None,147,0,0,GOOD
13086,4550,0,HOUSE,35000,3,140,1,0,0,1,None,0,None,1020,3,0,GOOD
13087,7700,1,APARTMENT,92000,1,43,1,0,0,0,None,0,None,0,0,0,JUST_RENOVATED
13088,4860,0,MIXED_USE_BUILDING,350000,4,174,0,0,0,1,6.0,0,None,435,2,0,GOOD
13089,1390,1,APARTMENT,375000,3,180,1,0,0,1,9.0,0,None,0,4,0,AS_NEW
13090,7370,0,MIXED_USE_BUILDING,299000,5,595,1,0,0,0,None,1,1000.0,1300,3,0,TO_BE_DONE_UP
13091,2250,1,PENTHOUSE,289000,2,106,1,0,0,1,16.0,0,None,0,0,0,unknown
13092,8400,1,DUPLEX,359000,2,105,1,0,0,1,6.0,0,None,0,2,0,GOOD
13093,6800,1,APARTMENT,164900,1,53,1,0,0,1,5.0,0,None,0,0,0,unknown
13094,8870,1,GROUND_FLOOR,245000,3,112,1,0,0,1,8.0,1,1.0,0,0,0,AS_NEW
13095,1340,0,MANSION,525000,5,230,1,0,0,1,50.0,0,None,730,3,0,GOOD
13096,1325,0,EXCEPTIONAL_PROPERTY,795000,3,225,1,0,0,1,None,1,3630.0,3630,4,0,AS_NEW
13097,3380,0,VILLA,425000,4,258,1,0,0,1,35.0,1,280.0,795,4,0,GOOD
13098,9300,0,HOUSE,274000,2,120,1,0,0,1,9.0,0,None,0,2,0,AS_NEW
13099,3500,0,HOUSE,279500,4,175,1,0,0,0,None,0,None,3260,3,0,TO_BE_DONE_UP
13100,2370,1,DUPLEX,575000,4,397,1,0,0,0,None,0,None,0,0,0,unknown
13101,6210,0,HOUSE,225000,6,290,1,0,0,0,None,0,None,160,2,0,JUST_RENOVATED
13102,1650,1,APARTMENT,469000,3,144,1,0,0,1,20.0,0,None,0,0,0,GOOD
13103,6141,0,APARTMENT_BLOCK,200000,4,198,1,0,0,1,None,0,None,97,2,0,GOOD
13104,6000,1,APARTMENT,170000,2,101,1,0,0,0,None,0,None,0,0,0,JUST_RENOVATED
13105,9200,1,APARTMENT,279000,2,100,1,0,0,1,None,0,None,0,0,0,AS_NEW
13106,9300,1,GROUND_FLOOR,230000,1,73,1,0,0,0,None,0,None,0,0,0,AS_NEW
13107,3210,1,APARTMENT,265000,2,87,1,0,0,1,27.0,0,None,0,0,0,AS_NEW
13108,1420,1,APARTMENT,240000,2,82,1,0,0,1,4.0,0,None,0,4,0,GOOD
13109,8370,0,HOUSE,199500,4,166,1,0,0,1,None,0,None,79,0,0,TO_BE_DONE_UP
13110,4680,0,HOUSE,420000,4,262,1,0,0,1,None,0,None,1962,3,0,AS_NEW
13111,2000,1,APARTMENT,265000,1,60,1,0,0,1,None,0,None,0,2,0,AS_NEW
13112,2000,1,APARTMENT,350000,2,80,1,0,0,1,15.0,0,None,0,2,0,AS_NEW
13113,1080,1,APARTMENT,159990,2,87,1,0,0,1,7.0,0,None,0,2,0,GOOD
13114,4102,0,HOUSE,167000,2,100,1,0,0,1,95.0,1,380.0,500,2,0,GOOD
13115,2100,1,APARTMENT,198000,2,97,1,0,0,1,12.0,0,None,0,2,0,unknown
13116,1910,0,MIXED_USE_BUILDING,1150000,5,495,1,0,1,1,38.0,1,2210.0,2910,4,1,GOOD
13117,1360,0,HOUSE,348000,3,153,0,0,0,0,None,1,30.0,486,3,0,unknown
13118,7020,0,HOUSE,110000,2,100,1,0,0,1,40.0,1,60.0,230,2,0,GOOD
13119,5651,0,VILLA,425000,5,228,1,0,0,1,42.0,0,None,3785,4,0,unknown
13120,8300,0,VILLA,1650000,5,217,0,0,0,1,None,0,None,399,4,0,AS_NEW
13121,7390,0,HOUSE,190000,2,125,1,0,0,1,10.0,0,None,189,3,0,AS_NEW
13122,9690,1,APARTMENT,250000,2,106,1,0,0,1,6.0,0,None,0,2,0,AS_NEW
13123,9308,0,HOUSE,220000,3,165,1,0,0,1,None,0,None,240,2,0,TO_RENOVATE
13124,8300,1,APARTMENT,820000,2,125,1,0,0,0,None,1,None,0,0,0,AS_NEW
13125,8400,1,APARTMENT,250000,2,80,0,0,0,0,None,0,None,0,0,0,unknown
13126,1050,1,GROUND_FLOOR,259000,2,100,1,0,0,1,11.0,0,None,0,2,0,GOOD
13127,9200,0,VILLA,569000,3,350,1,0,0,1,32.0,1,1500.0,2952,4,0,unknown
13128,9000,1,APARTMENT,369500,2,81,1,0,0,1,16.0,0,None,0,0,0,unknown
13129,1653,0,HOUSE,390000,2,89,1,0,0,0,None,0,None,730,4,0,unknown
13130,4000,0,BUNGALOW,126000,4,180,1,0,1,1,None,0,None,450,3,0,TO_BE_DONE_UP
13131,2000,1,APARTMENT,850000,3,180,1,0,0,1,None,0,None,0,0,0,AS_NEW
13132,1050,1,APARTMENT,685000,3,148,1,0,0,1,6.0,0,None,0,2,0,GOOD
13133,3300,1,APARTMENT,265000,2,75,1,0,0,1,15.0,0,None,0,2,0,GOOD
13134,1970,1,APARTMENT,371000,3,105,0,0,0,1,12.0,0,None,0,0,0,unknown
13135,8890,1,APARTMENT,266675,2,107,1,0,0,1,19.0,1,None,0,0,0,unknown
13136,8800,0,VILLA,810000,3,354,1,0,0,1,151.0,1,1000.0,1375,4,1,GOOD
13137,9000,0,HOUSE,495000,2,120,1,1,0,0,None,1,38.0,50,2,0,AS_NEW
13138,4120,0,HOUSE,310000,3,108,1,0,0,1,88.0,1,2730.0,2815,4,0,TO_BE_DONE_UP
13139,2640,0,HOUSE,592000,4,268,1,0,1,1,None,1,247.0,398,2,1,JUST_RENOVATED
13140,9400,1,DUPLEX,267500,2,90,1,0,0,1,6.0,0,None,0,2,0,AS_NEW
13141,5190,0,HOUSE,175000,2,120,1,0,0,1,15.0,1,None,319,2,0,AS_NEW
13142,6000,1,APARTMENT,115000,2,98,1,0,0,1,2.0,0,None,0,2,0,GOOD
13143,9000,1,APARTMENT,135000,1,25,1,0,0,0,None,0,None,0,2,0,GOOD
13144,8300,0,HOUSE,1000000,3,170,0,0,0,1,15.0,1,30.0,215,2,0,AS_NEW
13145,9000,1,PENTHOUSE,765000,3,211,1,0,0,1,None,0,None,0,0,0,JUST_RENOVATED
13146,1180,0,HOUSE,675000,3,140,1,0,0,1,None,0,None,285,2,0,AS_NEW
13147,1180,1,APARTMENT,210000,2,88,1,0,0,1,None,0,None,0,0,0,unknown
13148,7700,0,HOUSE,275000,2,110,1,0,0,1,None,0,None,547,0,0,GOOD
13149,9320,0,BUNGALOW,359000,4,292,1,0,0,1,None,0,None,736,4,0,TO_BE_DONE_UP
13150,8850,0,MIXED_USE_BUILDING,749000,5,589,0,0,0,0,None,1,None,929,2,0,unknown
13151,1180,0,EXCEPTIONAL_PROPERTY,1975000,5,604,1,0,0,1,75.0,1,300.0,550,2,0,AS_NEW
13152,2380,1,APARTMENT,189500,1,91,0,0,0,0,None,0,None,0,2,0,GOOD
13153,8860,0,HOUSE,259000,3,202,0,0,0,0,None,1,None,882,4,0,TO_RENOVATE
13154,2800,0,MANSION,895000,6,340,0,0,0,1,25.0,1,100.0,206,2,0,JUST_RENOVATED
13155,3000,1,FLAT_STUDIO,251000,1,27,0,0,0,1,None,1,None,0,0,0,JUST_RENOVATED
13156,1180,0,HOUSE,330000,2,91,0,0,0,1,21.0,0,None,65,2,0,unknown
13157,8530,1,APARTMENT,274500,2,101,1,0,0,1,31.0,1,None,0,0,0,AS_NEW
13158,8200,1,APARTMENT,289800,1,77,0,0,0,0,None,0,None,0,2,0,AS_NEW
13159,1880,1,APARTMENT,459000,2,122,1,0,0,1,12.0,1,24.0,0,2,0,AS_NEW
13160,9320,0,HOUSE,330000,2,185,1,0,1,1,20.0,1,150.0,326,3,0,AS_NEW
13161,1745,0,HOUSE,475000,2,192,0,0,0,1,21.0,0,None,395,3,0,AS_NEW
13162,5377,0,HOUSE,78000,1,30,1,1,0,1,None,0,None,530,4,0,unknown
13163,1180,0,VILLA,3500000,9,450,1,0,0,1,None,0,None,2175,4,0,GOOD
13164,9230,0,HOUSE,249000,3,130,1,0,0,1,24.0,1,64.0,224,2,0,unknown
13165,1180,1,APARTMENT,350500,2,98,1,0,0,1,6.0,0,None,0,2,0,AS_NEW
