,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
556,4000,APARTMENT,LOFT,295000,1,145,1,0,0,1,15,0,,,,0,GOOD
558,2930,HOUSE,HOUSE,1390000,3,281,1,0,0,1,,0,,2535,4,0,GOOD
560,8200,HOUSE,HOUSE,369000,3,159,1,0,0,1,,0,,258,3,0,
562,1360,HOUSE,HOUSE,345000,3,167,1,0,1,0,,1,,1125,4,0,TO_BE_DONE_UP
564,1180,APARTMENT,APARTMENT,850000,4,260,1,0,1,1,15,1,700,,2,0,AS_NEW
566,6180,HOUSE,HOUSE,225000,5,205,1,0,0,1,,0,,0,4,0,GOOD
568,8740,APARTMENT,APARTMENT,205000,2,90,1,0,0,1,15,1,,,,0,GOOD
570,3190,APARTMENT,DUPLEX,268500,2,103,1,0,0,0,,1,115,,2,0,JUST_RENOVATED
572,4000,APARTMENT,APARTMENT,65000,3,131,1,0,0,1,,0,,,4,0,
574,1200,HOUSE,APARTMENT_BLOCK,775000,5,220,0,0,0,1,40,0,,185,2,0,GOOD
576,4130,HOUSE,HOUSE,195000,2,,1,0,0,0,,1,757,817,3,0,TO_BE_DONE_UP
578,9700,HOUSE,VILLA,450000,4,210,0,0,0,1,,1,,1394,4,0,
580,4020,APARTMENT,APARTMENT,155000,3,115,1,0,0,0,,0,,,2,0,GOOD
582,6860,HOUSE,HOUSE,650000,6,267,1,0,0,0,,1,,7792,4,0,GOOD
584,8300,HOUSE,HOUSE,2999000,5,191,1,0,0,1,,1,,290,4,0,
586,1470,HOUSE,VILLA,325000,3,140,1,0,0,0,,1,,1914,,0,GOOD
588,7331,HOUSE,HOUSE,239500,5,305,1,0,0,0,,0,,0,2,0,
590,8300,APARTMENT,APARTMENT,650000,2,92,1,0,0,1,,0,,,2,0,GOOD
592,1140,APARTMENT,APARTMENT,330000,2,85,0,1,0,1,6,0,,,2,0,AS_NEW
594,1180,APARTMENT,APARTMENT,360500,3,111,1,0,0,1,7,0,,,4,0,
596,8434,APARTMENT,APARTMENT,209000,1,67,1,0,0,1,10,0,,,2,0,
598,1160,APARTMENT,APARTMENT,1125000,4,240,1,0,0,1,70,1,240,,3,0,GOOD
600,3970,APARTMENT,DUPLEX,515000,3,381,1,0,0,1,25,0,,,2,0,GOOD
602,9900,HOUSE,HOUSE,443300,3,231,1,0,0,0,,0,,375,3,0,
604,9506,HOUSE,VILLA,349000,3,200,1,0,0,1,24,1,300,628,4,0,JUST_RENOVATED
606,4400,HOUSE,HOUSE,249000,2,132,1,0,0,1,44,1,190,506,3,0,GOOD
608,1060,APARTMENT,APARTMENT,379000,2,117,0,0,0,0,,0,,,2,0,TO_RENOVATE
610,7950,HOUSE,HOUSE,170000,2,230,1,0,0,0,,1,,492,3,0,TO_RENOVATE
612,9800,APARTMENT,APARTMENT,346000,2,108,1,0,0,1,30,1,,,,0,
614,9052,HOUSE,HOUSE,343500,3,146,1,0,0,1,15,1,,161,,0,
616,2930,HOUSE,EXCEPTIONAL_PROPERTY,745000,4,286,1,0,1,1,13,0,,286,2,0,AS_NEW
618,1030,APARTMENT,DUPLEX,449000,2,125,1,0,0,1,45,0,,,2,0,GOOD
620,1790,HOUSE,MIXED_USE_BUILDING,349000,4,145,1,0,0,1,20,0,,108,3,0,TO_RENOVATE
622,2660,HOUSE,HOUSE,125000,2,75,1,0,0,0,,1,3,58,2,0,TO_RENOVATE
624,6970,HOUSE,EXCEPTIONAL_PROPERTY,550000,8,506,0,0,0,1,,1,700,7000,4,0,TO_BE_DONE_UP
626,8400,APARTMENT,APARTMENT,169000,2,82,0,1,0,0,,0,,,2,0,GOOD
628,1390,HOUSE,VILLA,1500000,4,550,0,0,1,0,,0,,1850,4,1,GOOD
630,5060,HOUSE,HOUSE,250000,3,150,1,0,0,0,,1,,300,3,0,AS_NEW
632,9500,HOUSE,HOUSE,298000,5,220,1,0,0,1,20,1,400,663,3,0,AS_NEW
634,9100,HOUSE,EXCEPTIONAL_PROPERTY,750000,9,360,1,0,1,1,1,1,1,320,3,0,GOOD
636,9270,HOUSE,HOUSE,225000,4,,1,0,0,0,,0,,960,3,0,TO_RENOVATE
638,4300,HOUSE,HOUSE,125000,3,,0,0,0,0,,0,,0,2,0,TO_BE_DONE_UP
640,7141,HOUSE,HOUSE,239000,3,151,1,0,0,1,23,0,,0,2,0,
642,8310,HOUSE,VILLA,425000,4,197,0,0,0,0,,0,,1053,,0,
644,2018,APARTMENT,APARTMENT,335000,3,168,0,0,0,1,15,0,,,,0,TO_RENOVATE
646,1040,APARTMENT,PENTHOUSE,980000,3,154,1,0,0,1,19,0,,,2,0,JUST_RENOVATED
648,1070,APARTMENT,DUPLEX,255000,4,178,1,0,0,1,2,0,,,2,0,TO_RENOVATE
650,2060,APARTMENT,GROUND_FLOOR,275000,4,130,1,0,0,0,,1,60,,2,0,AS_NEW
652,8620,HOUSE,HOUSE,291000,3,190,0,0,0,0,,0,,273,2,0,AS_NEW
654,6700,APARTMENT,APARTMENT,240000,2,73,1,0,0,0,,0,,,,0,AS_NEW
656,8793,HOUSE,HOUSE,329000,2,126,1,0,0,1,13,0,,126,4,0,AS_NEW
658,6230,HOUSE,HOUSE,189000,3,163,1,0,0,1,,0,,355,3,0,GOOD
660,8570,APARTMENT,APARTMENT,350000,2,130,1,0,0,1,9,0,,,,0,GOOD
662,6800,HOUSE,HOUSE,220000,2,128,1,0,0,1,,0,,0,3,0,AS_NEW
664,7350,HOUSE,HOUSE,125000,2,104,1,0,0,1,,0,,320,2,0,GOOD
666,1150,HOUSE,HOUSE,595000,3,140,1,0,0,1,,1,130,223,3,0,GOOD
668,9260,APARTMENT,APARTMENT,285000,3,127,1,0,0,1,12,0,,,4,0,
670,8511,HOUSE,HOUSE,219000,3,150,1,0,0,1,,1,,240,,0,GOOD
672,1081,APARTMENT,GROUND_FLOOR,345000,2,117,1,0,0,1,32,0,,,2,0,
674,7700,APARTMENT,APARTMENT,119000,1,48,1,0,0,0,,0,,,3,0,
676,8300,APARTMENT,APARTMENT,795000,2,90,1,0,0,1,,0,,,2,0,AS_NEW
678,9255,HOUSE,HOUSE,364800,3,152,1,0,0,0,,0,,349,3,0,
680,4610,HOUSE,TOWN_HOUSE,205000,3,105,1,0,0,1,15,1,77,175,2,0,AS_NEW
682,1050,APARTMENT,APARTMENT,435000,2,115,1,0,0,0,,0,,,3,0,GOOD
684,9700,APARTMENT,APARTMENT,185000,2,96,0,0,0,0,,0,,,,0,JUST_RENOVATED
686,6800,HOUSE,HOUSE,235000,4,203,1,0,0,0,,0,,174,3,0,GOOD
688,1500,APARTMENT,DUPLEX,332000,3,130,1,0,0,1,2,0,,,2,0,
690,1630,APARTMENT,APARTMENT,278000,2,104,0,0,0,1,,0,,,2,0,TO_BE_DONE_UP
692,8200,HOUSE,APARTMENT_BLOCK,599000,4,225,1,0,0,0,,0,,158,2,0,GOOD
694,4560,APARTMENT,GROUND_FLOOR,240000,3,153,0,0,0,1,,1,126,,2,0,AS_NEW
696,2970,APARTMENT,APARTMENT,660265,3,,1,0,0,1,70,0,,,4,0,AS_NEW
698,8920,HOUSE,HOUSE,165000,3,,1,0,0,1,,0,,117,,0,TO_BE_DONE_UP
700,9960,HOUSE,HOUSE,399000,4,180,1,0,1,1,25,0,,1085,4,0,AS_NEW
702,1435,APARTMENT,PENTHOUSE,496000,3,143,1,0,0,1,76,0,,,,0,AS_NEW
704,4683,HOUSE,HOUSE,189000,2,75,1,0,0,1,15,1,100,164,2,0,JUST_RENOVATED
706,8770,APARTMENT,APARTMENT,355000,3,130,1,0,0,1,96,0,,,2,0,
708,4219,HOUSE,HOUSE,250000,4,200,1,0,0,1,,0,,0,4,0,AS_NEW
710,1180,HOUSE,HOUSE,2900000,4,710,1,0,0,0,,0,,0,10,1,GOOD
712,7700,HOUSE,MIXED_USE_BUILDING,375000,3,280,1,0,0,0,,0,,300,2,0,
714,1180,HOUSE,VILLA,2600000,5,400,1,0,0,1,60,1,700,1425,4,0,
716,7140,APARTMENT,APARTMENT,80000,2,121,1,0,0,0,,0,,,2,0,TO_RENOVATE
718,9660,HOUSE,HOUSE,585000,3,164,1,0,0,1,,1,,3285,4,0,
720,1560,HOUSE,MIXED_USE_BUILDING,350000,0,218,0,0,0,0,,0,,0,3,0,TO_RENOVATE
722,1040,APARTMENT,APARTMENT,675000,4,182,1,0,0,0,,0,,,2,0,AS_NEW
724,1490,APARTMENT,DUPLEX,335000,2,114,1,0,0,1,,0,,,3,0,GOOD
726,8300,HOUSE,HOUSE,339000,2,90,1,0,0,0,,0,,56,,0,TO_RENOVATE
728,1420,HOUSE,HOUSE,375000,3,175,1,0,0,1,25,0,,0,,0,GOOD
730,6540,HOUSE,HOUSE,250000,4,176,1,0,0,1,,0,,570,3,0,JUST_RENOVATED
732,6240,HOUSE,HOUSE,250000,4,200,1,0,0,0,,0,,2590,3,0,TO_BE_DONE_UP
734,1180,HOUSE,HOUSE,350000,3,158,0,0,0,1,14,0,,65,,0,TO_RENOVATE
736,2610,HOUSE,HOUSE,230000,2,,0,0,0,1,,0,,265,2,0,
738,8400,APARTMENT,APARTMENT,375000,2,117,1,0,0,1,33,0,,,3,0,AS_NEW
740,9770,APARTMENT,APARTMENT,190500,1,,0,0,0,1,,0,,,,0,
742,2000,APARTMENT,APARTMENT,520000,2,100,1,0,0,1,22,0,,,2,0,AS_NEW
744,8020,HOUSE,HOUSE,369000,3,,0,0,0,1,,1,,157,4,0,GOOD
746,9470,APARTMENT,APARTMENT,210000,2,93,0,0,0,0,,0,,,,0,GOOD
748,1160,HOUSE,APARTMENT_BLOCK,660000,3,192,1,0,0,0,,0,,73,3,0,GOOD
750,1020,HOUSE,TOWN_HOUSE,650000,4,215,1,0,0,1,24,1,94,252,2,0,AS_NEW
752,1180,HOUSE,HOUSE,1490000,4,350,1,0,0,1,20,0,,258,2,0,AS_NEW
754,3000,HOUSE,HOUSE,465000,5,,0,0,0,1,23,0,,77,2,0,
756,8000,APARTMENT,APARTMENT,285000,2,111,0,0,0,1,,0,,,,0,AS_NEW
758,8870,HOUSE,HOUSE,193500,3,220,1,0,0,1,,0,,153,,0,GOOD
760,4000,HOUSE,HOUSE,325000,5,,0,0,0,0,,0,,118,2,0,GOOD
762,2000,APARTMENT,PENTHOUSE,895000,3,210,1,0,1,1,25,0,,,2,0,AS_NEW
764,9700,HOUSE,HOUSE,344500,3,214,0,0,0,1,,1,25,261,3,0,AS_NEW
766,1500,HOUSE,HOUSE,299000,5,236,0,0,0,0,,0,,300,2,0,
768,9940,APARTMENT,APARTMENT,335000,2,104,1,0,0,0,,0,,,2,0,
770,6061,HOUSE,HOUSE,245000,3,,1,0,1,0,,1,173,345,3,0,AS_NEW
772,6220,HOUSE,HOUSE,175000,3,110,1,0,0,0,,0,,519,3,0,TO_RENOVATE
774,8400,APARTMENT,APARTMENT,174000,2,100,1,0,0,1,,0,,,,0,GOOD
776,1050,APARTMENT,APARTMENT,796150,3,154,0,0,0,1,10,0,,,,0,AS_NEW
778,8301,APARTMENT,APARTMENT,295000,1,37,1,1,0,0,,0,,,2,0,GOOD
780,4520,APARTMENT,APARTMENT,199500,2,90,1,0,0,1,8,0,,,3,0,AS_NEW
782,9000,HOUSE,HOUSE,339000,3,184,1,0,0,0,,0,,323,3,0,TO_BE_DONE_UP
784,4500,HOUSE,HOUSE,189500,2,80,1,0,0,1,,0,,992,3,0,GOOD
786,2000,APARTMENT,APARTMENT,1190000,3,220,1,0,0,0,,0,,,,0,AS_NEW
788,4540,HOUSE,HOUSE,195000,3,240,1,0,0,1,,0,,0,2,0,AS_NEW
790,4800,HOUSE,MIXED_USE_BUILDING,249000,2,240,1,0,0,0,,0,,81,3,0,GOOD
792,8300,APARTMENT,APARTMENT,2425000,4,158,0,0,0,1,,0,,,2,0,GOOD
794,9032,HOUSE,HOUSE,294000,2,94,1,0,0,0,,0,,60,,0,JUST_RENOVATED
796,2880,HOUSE,HOUSE,349000,4,190,1,0,0,0,,1,20,140,3,0,JUST_RENOVATED
798,7160,HOUSE,HOUSE,140000,3,119,1,0,0,1,,0,,615,3,0,GOOD
800,9230,APARTMENT,APARTMENT,205000,2,83,1,0,0,1,4,0,,,,0,AS_NEW
802,1180,APARTMENT,APARTMENT,397500,3,122,1,0,0,1,9,0,,,4,0,
804,4000,APARTMENT,APARTMENT,690000,8,292,0,0,0,1,5,0,,,,0,GOOD
806,9420,HOUSE,EXCEPTIONAL_PROPERTY,820000,3,397,1,0,0,1,,0,,10000,4,0,AS_NEW
808,2020,APARTMENT,APARTMENT,335000,3,168,0,0,0,1,15,0,,,,0,TO_RENOVATE
810,9032,HOUSE,HOUSE,349000,2,114,1,0,0,0,,0,,581,3,0,GOOD
812,1080,APARTMENT,APARTMENT,175000,1,55,1,0,0,1,17,0,,,4,0,JUST_RENOVATED
814,1380,HOUSE,VILLA,750000,4,230,1,0,0,1,57,1,8700,8800,4,0,TO_BE_DONE_UP
816,8300,APARTMENT,APARTMENT,595000,2,97,1,0,0,1,20,1,,,2,0,AS_NEW
818,1060,APARTMENT,APARTMENT,379000,2,117,0,0,0,0,,0,,,2,0,TO_RENOVATE
820,8480,HOUSE,VILLA,550000,3,310,1,0,0,1,,1,1196,3856,4,0,GOOD
822,7370,HOUSE,HOUSE,125000,3,180,0,0,0,1,,0,,210,2,0,GOOD
824,3190,APARTMENT,DUPLEX,268500,2,103,1,0,0,0,,1,97,,2,0,JUST_RENOVATED
826,1400,APARTMENT,APARTMENT,160000,2,75,1,0,0,1,13,0,,,2,0,GOOD
828,8310,HOUSE,VILLA,425000,4,,0,0,0,0,,0,,1053,,0,TO_BE_DONE_UP
830,8430,APARTMENT,DUPLEX,275000,2,94,1,0,0,1,,0,,,,0,AS_NEW
832,9600,HOUSE,HOUSE,239000,3,272,1,0,0,0,,0,,165,2,0,
834,8970,APARTMENT,APARTMENT,365000,3,104,1,0,0,1,,0,,,3,0,AS_NEW
836,8420,HOUSE,HOUSE,215000,3,136,1,0,0,0,,1,,161,,0,GOOD
838,1000,APARTMENT,APARTMENT,245000,1,73,1,0,0,1,2,0,,,,0,
840,1850,APARTMENT,APARTMENT,297000,2,95,1,0,0,1,9,0,,,3,0,GOOD
842,7750,HOUSE,HOUSE,329990,3,140,1,0,0,1,,1,,1214,3,0,GOOD
844,8020,HOUSE,HOUSE,295000,3,98,1,0,0,0,,1,450,956,4,0,TO_RENOVATE
846,7880,HOUSE,APARTMENT_BLOCK,250000,1,250,0,0,0,0,,0,,649,,0,
848,1700,APARTMENT,APARTMENT,255000,2,73,1,0,0,0,,0,,,4,0,AS_NEW
850,9600,APARTMENT,APARTMENT,680000,7,600,1,0,0,0,,0,,,3,0,GOOD
852,3000,APARTMENT,APARTMENT,335000,1,58,1,0,0,1,,0,,,2,0,GOOD
854,7387,HOUSE,HOUSE,125000,1,129,0,0,0,0,,0,,886,3,0,TO_RENOVATE
856,1500,APARTMENT,APARTMENT,287960,2,95,1,0,0,1,23,0,,,2,0,
858,6690,HOUSE,MANOR_HOUSE,368000,3,240,1,1,1,1,30,1,2300,2600,4,0,AS_NEW
860,8800,HOUSE,VILLA,599000,4,190,1,0,0,1,,1,,1011,,0,GOOD
862,4180,HOUSE,MIXED_USE_BUILDING,229000,4,312,0,0,0,1,20,0,,9732,4,0,TO_RENOVATE
864,8500,APARTMENT,PENTHOUSE,550000,2,131,1,0,0,1,55,0,,,2,0,
866,1850,HOUSE,HOUSE,435000,3,230,1,0,0,1,,0,,375,3,0,GOOD
868,8300,APARTMENT,APARTMENT,915000,3,106,1,0,0,1,,0,,,2,1,AS_NEW
870,7300,HOUSE,MANSION,235000,3,182,1,0,0,1,24,1,564,655,3,0,TO_RENOVATE
872,8300,APARTMENT,DUPLEX,995000,3,110,1,0,0,1,20,0,,,2,0,AS_NEW
874,2880,APARTMENT,APARTMENT,338000,2,,1,0,0,1,,0,,,4,0,GOOD
876,1800,APARTMENT,DUPLEX,279000,3,140,1,0,0,0,,0,,,3,0,GOOD
878,1083,APARTMENT,FLAT_STUDIO,125000,1,32,1,0,0,1,4,0,,,2,0,GOOD
880,6210,APARTMENT,DUPLEX,240000,2,150,1,0,0,0,,1,38,,,0,AS_NEW
882,1020,APARTMENT,APARTMENT,189000,2,80,0,0,0,1,17,0,,,4,0,GOOD
884,1000,APARTMENT,APARTMENT,895000,3,210,1,0,0,1,9,0,,,,0,AS_NEW
886,1300,HOUSE,HOUSE,400000,4,210,1,0,1,1,,1,,598,,0,TO_BE_DONE_UP
888,4400,HOUSE,HOUSE,175000,3,147,1,0,0,1,25,1,300,360,3,0,GOOD
890,1170,HOUSE,HOUSE,600000,3,175,1,0,0,1,,1,74,0,2,0,GOOD
892,1480,HOUSE,HOUSE,380000,3,218,1,0,1,1,70,1,462,462,3,0,JUST_RENOVATED
894,9300,APARTMENT,PENTHOUSE,675000,3,218,1,0,0,1,200,0,,,,0,
896,1000,APARTMENT,GROUND_FLOOR,359000,1,126,1,0,0,1,5,0,,,2,0,JUST_RENOVATED
898,9000,HOUSE,HOUSE,189000,2,75,1,0,0,0,,0,,41,2,0,GOOD
900,9000,APARTMENT,APARTMENT,285000,2,80,1,0,0,1,10,0,,,,0,JUST_RENOVATED
902,3980,HOUSE,HOUSE,590000,5,572,0,0,0,0,,0,,2271,4,0,GOOD
904,1180,HOUSE,VILLA,2990000,5,722,1,0,0,1,,1,2600,2600,4,1,AS_NEW
906,8730,HOUSE,HOUSE,339000,3,161,1,0,0,0,,1,,1077,4,0,
908,4300,HOUSE,HOUSE,295000,6,,1,0,0,1,40,0,,895,3,0,
910,8793,APARTMENT,APARTMENT,535000,2,321,0,0,0,1,122,0,,,,0,
912,6000,APARTMENT,APARTMENT,95000,2,70,1,0,0,0,,0,,,,0,GOOD
914,9300,HOUSE,HOUSE,250000,4,165,1,0,0,1,10,0,,80,2,0,GOOD
916,4621,HOUSE,BUNGALOW,249000,2,105,1,0,0,0,,0,,567,4,0,
918,7120,HOUSE,HOUSE,250000,4,180,1,0,1,1,,0,,420,4,0,JUST_RENOVATED
920,1180,HOUSE,EXCEPTIONAL_PROPERTY,3200000,4,542,1,0,1,1,,1,,2084,4,1,JUST_RENOVATED
922,2110,APARTMENT,APARTMENT,345000,3,116,1,0,0,1,17,0,,,2,0,GOOD
924,4520,APARTMENT,APARTMENT,212500,2,90,1,0,0,1,8,0,,,3,0,AS_NEW
926,4577,HOUSE,HOUSE,35000,3,174,0,0,0,0,,0,,110,2,0,TO_BE_DONE_UP
928,1180,APARTMENT,APARTMENT,345000,2,100,1,0,0,1,24,0,,,2,0,
930,7971,HOUSE,HOUSE,375000,6,434,1,0,0,1,,0,,970,4,0,
932,9420,HOUSE,BUNGALOW,349000,4,231,1,0,0,1,,0,,1493,4,0,TO_BE_DONE_UP
934,7370,HOUSE,HOUSE,230000,4,206,1,0,0,0,,0,,615,4,0,GOOD
936,8434,APARTMENT,APARTMENT,219000,1,71,1,0,0,1,10,0,,,2,0,
938,8800,HOUSE,HOUSE,200000,3,115,0,0,0,0,,0,,190,,0,JUST_RENOVATED
940,6001,HOUSE,HOUSE,128000,4,140,1,0,0,1,23,1,200,460,3,0,
942,4170,HOUSE,APARTMENT_BLOCK,350000,4,381,1,0,0,1,,0,,706,4,0,GOOD
944,5020,APARTMENT,APARTMENT,175000,2,70,1,0,0,0,,0,,,2,0,AS_NEW
946,6600,HOUSE,HOUSE,175000,2,133,1,0,0,1,,0,,200,2,0,GOOD
948,6230,HOUSE,HOUSE,249000,3,180,1,0,0,1,30,1,760,840,3,0,GOOD
950,2880,HOUSE,VILLA,470000,3,216,1,0,1,1,,0,,820,4,0,
952,3000,APARTMENT,FLAT_STUDIO,165000,0,22,0,1,0,0,,0,,,,0,AS_NEW
954,8490,HOUSE,MANOR_HOUSE,895000,4,229,1,0,1,0,,1,5291,5455,4,0,GOOD
956,4860,HOUSE,HOUSE,299000,3,177,1,0,0,1,25,1,100,390,3,0,AS_NEW
958,1420,HOUSE,HOUSE,350000,5,200,1,0,1,1,15,1,50,150,2,0,TO_BE_DONE_UP
960,8670,APARTMENT,APARTMENT,295000,3,87,1,0,0,1,4,0,,,,0,AS_NEW
962,8870,APARTMENT,APARTMENT,192026,2,,1,0,0,1,7,0,,,2,0,GOOD
964,6220,HOUSE,HOUSE,195000,2,140,1,0,0,1,,1,970,1100,3,0,
966,6792,HOUSE,HOUSE,147000,3,227,1,0,0,0,,0,,260,2,0,TO_RENOVATE
968,6730,HOUSE,HOUSE,140000,2,90,0,0,0,1,30,0,,0,,0,
970,8300,APARTMENT,APARTMENT,595000,2,,1,0,0,0,,0,,,2,0,GOOD
972,5540,HOUSE,VILLA,219000,3,135,1,0,0,1,,1,,280,,0,AS_NEW
974,8501,HOUSE,HOUSE,295000,3,,0,0,0,0,,1,,730,,0,TO_BE_DONE_UP
976,2800,HOUSE,HOUSE,429000,4,196,0,0,0,0,,1,40,96,2,0,
978,4970,HOUSE,HOUSE,325000,5,,1,0,1,1,,0,,5200,4,1,AS_NEW
980,1050,HOUSE,HOUSE,1495000,6,370,1,0,0,1,85,1,75,165,2,0,AS_NEW
982,3090,HOUSE,MIXED_USE_BUILDING,600000,4,543,1,0,0,1,,0,,435,2,0,TO_BE_DONE_UP
984,3190,APARTMENT,DUPLEX,273500,2,109,1,0,0,0,,1,86,,3,0,JUST_RENOVATED
986,9800,HOUSE,HOUSE,375000,4,170,1,0,0,1,30,1,1000,1530,3,0,AS_NEW
988,8670,APARTMENT,APARTMENT,239000,2,45,1,1,0,0,,0,,,2,0,GOOD
990,9620,HOUSE,VILLA,750000,5,450,1,0,0,1,70,1,20,1834,4,0,AS_NEW
992,9402,APARTMENT,APARTMENT,174000,1,66,1,0,0,1,18,0,,,,0,AS_NEW
994,8580,APARTMENT,APARTMENT,275000,3,120,1,0,0,0,,0,,,,0,GOOD
996,8300,APARTMENT,PENTHOUSE,985000,3,159,1,0,0,1,56,0,,,2,0,AS_NEW
998,6700,HOUSE,HOUSE,675000,5,273,1,0,0,1,40,1,1500,1774,4,0,JUST_RENOVATED
1000,9340,HOUSE,HOUSE,359000,4,150,1,0,0,1,,0,,1681,3,0,
1002,1080,APARTMENT,APARTMENT,209000,2,115,1,0,0,1,21,0,,,2,0,GOOD
1004,1190,APARTMENT,PENTHOUSE,1200000,3,238,1,0,0,1,125,0,,,3,0,AS_NEW
1006,1420,APARTMENT,APARTMENT,399500,2,121,1,0,0,1,9,0,,,4,0,
1008,7880,HOUSE,HOUSE,250000,1,250,0,0,0,0,,0,,649,,0,
1010,1000,APARTMENT,APARTMENT,256000,1,75,1,0,0,1,5,0,,,,0,AS_NEW
1012,1060,APARTMENT,DUPLEX,389000,2,125,0,0,0,1,8,0,,,2,0,TO_RENOVATE
1014,6630,HOUSE,HOUSE,560000,5,260,1,0,0,1,45,1,1000,1145,4,0,
1016,9255,HOUSE,HOUSE,349600,3,140,1,0,0,0,,0,,500,3,0,AS_NEW
1018,1200,APARTMENT,APARTMENT,245000,1,70,1,0,0,1,28,0,,,,0,TO_RENOVATE
1020,1050,APARTMENT,APARTMENT,695000,3,190,1,0,0,1,15,0,,,2,0,GOOD
1022,1090,APARTMENT,APARTMENT,180000,3,90,1,0,0,1,9,0,,,,0,TO_RENOVATE
1024,8400,APARTMENT,APARTMENT,395000,2,102,1,0,0,1,45,0,,,2,1,AS_NEW
1026,1081,APARTMENT,GROUND_FLOOR,345000,2,117,1,0,0,1,32,0,,,4,0,AS_NEW
1028,4590,APARTMENT,APARTMENT,279000,2,177,1,0,0,1,3,0,,,2,0,TO_BE_DONE_UP
1030,1180,APARTMENT,APARTMENT,695000,3,210,0,0,0,1,25,0,,,3,0,
1032,8210,HOUSE,HOUSE,219000,3,101,1,0,0,0,,1,1,1142,,0,TO_BE_DONE_UP
1034,6110,APARTMENT,APARTMENT,275000,2,,0,0,0,0,,0,,,1,0,
1036,1050,APARTMENT,APARTMENT,374000,1,84,1,0,0,1,16,0,,,,0,AS_NEW
1038,7700,HOUSE,HOUSE,845000,4,370,1,0,0,1,,1,695,1550,4,0,AS_NEW
1040,1780,APARTMENT,APARTMENT,975000,3,166,1,0,0,0,,1,145,,,0,
1042,9000,APARTMENT,PENTHOUSE,685000,3,140,1,0,0,0,,0,,,3,0,TO_RENOVATE
1044,1030,APARTMENT,APARTMENT,365000,3,,1,0,0,0,,0,,,2,0,
1046,4530,APARTMENT,PENTHOUSE,295000,3,180,1,0,0,1,45,0,,,4,0,
1048,6953,APARTMENT,APARTMENT,110000,1,70,1,0,0,0,,0,,,,0,AS_NEW
1050,6238,HOUSE,HOUSE,189900,2,120,1,0,0,1,35,1,300,539,2,0,GOOD
1052,8770,APARTMENT,APARTMENT,575000,3,190,0,0,0,1,,0,,,,0,AS_NEW
1054,9300,HOUSE,HOUSE,179000,2,210,0,0,0,0,,0,,70,,0,TO_RENOVATE
1056,1800,APARTMENT,APARTMENT,289000,2,106,1,0,0,1,10,1,20,,,0,AS_NEW
1058,2018,HOUSE,MANSION,299000,3,201,0,0,0,0,,0,,102,2,0,TO_RENOVATE
1060,8300,APARTMENT,APARTMENT,995000,4,107,1,0,0,1,,0,,,2,0,
1062,9680,HOUSE,HOUSE,340000,5,298,0,0,0,0,,0,,1006,,0,GOOD
1064,8300,HOUSE,VILLA,3000000,4,260,1,0,0,1,,1,1171,1171,4,1,AS_NEW
1066,1457,HOUSE,HOUSE,350000,4,153,1,0,1,1,,0,,732,4,0,GOOD
1068,6900,HOUSE,HOUSE,595000,2,210,1,0,1,1,,0,,10319,4,0,TO_BE_DONE_UP
1070,1330,APARTMENT,FLAT_STUDIO,115000,0,28,1,0,0,0,,0,,,2,0,GOOD
1072,9600,HOUSE,HOUSE,680000,7,600,1,0,0,0,,0,,270,3,0,GOOD
1074,1060,APARTMENT,APARTMENT,540000,3,171,1,0,0,1,3,0,,,2,0,
1076,1785,HOUSE,COUNTRY_COTTAGE,559000,4,216,1,0,0,1,,0,,679,4,1,GOOD
1078,3000,APARTMENT,APARTMENT,359000,2,80,1,0,0,1,6,0,,,2,0,JUST_RENOVATED
1080,1300,HOUSE,HOUSE,360000,5,175,1,0,0,1,,1,100,212,2,0,GOOD
1082,4180,HOUSE,HOUSE,229000,4,312,0,0,0,1,20,0,,9732,4,0,TO_RENOVATE
1084,3370,HOUSE,HOUSE,379000,3,140,1,0,0,0,,1,,476,3,0,GOOD
1086,2070,HOUSE,HOUSE,715000,5,,1,0,0,1,,0,,763,2,1,GOOD
1088,1190,APARTMENT,PENTHOUSE,350000,1,100,1,0,0,1,9,0,,,2,0,
1090,9300,APARTMENT,APARTMENT,189000,2,80,1,0,0,0,,0,,,,0,AS_NEW
1092,7370,HOUSE,MIXED_USE_BUILDING,299000,5,595,1,0,0,0,,1,1000,1300,3,0,TO_BE_DONE_UP
1094,9300,HOUSE,HOUSE,255000,3,200,1,0,0,0,,0,,375,3,0,GOOD
1096,8501,HOUSE,HOUSE,230000,3,150,0,0,0,0,,1,,250,2,0,
1098,8500,HOUSE,VILLA,445000,4,297,1,0,0,1,25,1,350,719,4,0,GOOD
1100,7300,HOUSE,HOUSE,250000,3,250,1,0,0,1,20,0,,200,2,0,AS_NEW
1102,9052,HOUSE,HOUSE,239000,2,93,1,0,0,1,,0,,60,,0,GOOD
1104,9308,HOUSE,HOUSE,249000,3,236,1,0,0,1,80,0,,377,4,0,GOOD
1106,9470,HOUSE,HOUSE,349000,2,161,1,0,0,1,35,0,,97,2,0,AS_NEW
1108,4100,APARTMENT,APARTMENT,165000,2,72,0,0,0,1,6,0,,,3,0,TO_BE_DONE_UP
1110,5000,APARTMENT,APARTMENT,125000,1,50,1,0,0,0,,0,,,2,0,GOOD
